1281,1
1741,1
2193,1
2665,1
3122,1
3618,1
4083,1
4553,1
5018,1
5493,1
5955,1
6407,1
6883,1
7340,1
7792,1
8272,1
8712,1
9206,1
9668,1
10131,1
10591,1
11071,0
11529,0
12013,0
12441,0
12918,0
13370,0
13828,0
14307,0
14776,0
15226,0
15699,0
16174,0
16627,0
17087,0
17559,0
18001,0
18469,0
18925,0
19385,0
19842,0
20330,0
20778,0
21240,0
21706,0
22177,0
22641,0
23109,0
23557,0
24026,0
24491,0
24960,0
25420,0
25873,0
26319,0
26778,0
27254,0
27725,0
28182,1
28671,1
29114,1
29574,1
